1	0
1	300000
1	320000
1	340000
1	740000
1	780000
1	800000
1	880000
1	920000
1	980000
1	1000000
1	1020000
1	1040000
1	1380000
1	1400000
1	1900000
1	2080000
1	2420000
1	2520000
1	2840000
1	2860000
1	3420000
1	3440000
1	3640000
1	3700000
1	3720000
1	3760000
1	4260000
1	4280000
1	4300000
1	4340000
1	4720000
1	4740000
1	5580000
1	5600000
1	5620000
1	6720000
1	6860000
1	7380000
1	7400000
1	8020000
1	8040000
1	8060000
1	8160000
1	8180000
1	8580000
1	8600000
1	8980000
1	9000000
1	9580000
1	9600000
1	9800000
1	9820000
1	10220000
1	10240000
1	10700000
1	10720000
1	10960000
1	10980000
1	11400000
1	11420000
1	11440000
1	11580000
1	11600000
1	12020000
1	12080000
1	12600000
1	12620000
1	12840000
1	13140000
1	13160000
1	13180000
1	13880000
1	13900000
1	13920000
1	13940000
1	14360000
1	14440000
1	14700000
1	14720000
1	14740000
1	15000000
1	15020000
1	15220000
1	15400000
1	15420000
1	15540000
1	15840000
1	15860000
1	16040000
1	16160000
1	16180000
1	17320000
1	17680000
1	17700000
1	17960000
1	18160000
1	18180000
1	19040000
1	19060000
1	19360000
1	20220000
1	20240000
1	20480000
1	20500000
1	20520000
1	20560000
1	21000000
1	21020000
1	21040000
1	21920000
1	21940000
1	21960000
1	22440000
1	23080000
1	23100000
1	23320000
1	23340000
1	23360000
1	23560000
1	23580000
1	23600000
1	23620000
1	24480000
1	24500000
1	24860000
1	24900000
1	25040000
1	25400000
1	25420000
1	25440000
1	25460000
1	26560000
1	26600000
1	27040000
1	27060000
1	27440000
1	27460000
1	28560000
1	28580000
1	28840000
1	28860000
1	29100000
1	29120000
1	29140000
1	29160000
1	29620000
1	29640000
1	29720000
1	30120000
1	30240000
1	30260000
1	30720000
1	30740000
1	30840000
1	31020000
1	31040000
1	31060000
1	31320000
1	31340000
1	31640000
1	33020000
1	33040000
1	33060000
1	33540000
1	33560000
1	33780000
1	33900000
1	33920000
1	34100000
1	34120000
1	34500000
1	34520000
1	34900000
1	34920000
1	34940000
1	35160000
1	35180000
1	35700000
1	35720000
1	36300000
1	36340000
1	36600000
1	36620000
1	36640000
1	37540000
1	37560000
1	37600000
1	37860000
1	37880000
1	37900000
1	38220000
1	38260000
1	38280000
1	38920000
1	38960000
1	38980000
1	39560000
1	39580000
1	39680000
1	39940000
1	39960000
1	40440000
1	40460000
1	40480000
1	40800000
1	40820000
1	41420000
1	41680000
1	41700000
1	41740000
1	42260000
1	42280000
1	42860000
1	42880000
1	42900000
1	43200000
1	43220000
1	43240000
1	43400000
1	43420000
1	43440000
1	43940000
1	44160000
1	44180000
1	44660000
1	44680000
1	44720000
1	44740000
1	44900000
1	44920000
1	45240000
1	45280000
1	45300000
1	45420000
1	45440000
1	45620000
1	45640000
1	45740000
1	45800000
1	46000000
1	46020000
1	46660000
1	46740000
1	47240000
1	47280000
1	47420000
1	47740000
1	47760000
1	47920000
1	48060000
1	48160000
1	48180000
1	48200000
1	48220000
1	48720000
1	48740000
1	49060000
1	49180000
1	49200000
1	49220000
1	49260000
1	49440000
1	49460000
1	49740000
1	49760000
1	49920000
1	50120000
1	50180000
1	50660000
1	50680000
1	50760000
1	50820000
1	50840000
1	51140000
1	51160000
1	51180000
1	51220000
1	51240000
1	51720000
1	51740000
1	51820000
1	52140000
1	52160000
1	52180000
1	52640000
1	52980000
1	53000000
1	53340000
1	53640000
1	53660000
1	53680000
1	53900000
1	53920000
1	54300000
1	54320000
1	54740000
1	54760000
1	54840000
1	54860000
1	55120000
1	55140000
1	55520000
1	55540000
1	55720000
1	55740000
1	56160000
1	56360000
1	56380000
1	56620000
1	56640000
1	56700000
1	56720000
1	56960000
1	56980000
1	57020000
1	57340000
1	57500000
1	57540000
1	57560000
1	57580000
1	58200000
1	58400000
1	58420000
1	58940000
1	58960000
1	58980000
1	59600000
1	59640000
1	59660000
1	59900000
1	59920000
1	60300000
1	60360000
1	60520000
1	60540000
1	60960000
1	60980000
1	61020000
1	61120000
1	61140000
1	61640000
1	61800000
1	61820000
1	61840000
1	61880000
1	62140000
1	62500000
1	62540000
1	62780000
1	62820000
1	62840000
1	62920000
1	62940000
1	63160000
1	63180000
1	63880000
1	63980000
1	64580000
1	65160000
1	65180000
1	65400000
1	65420000
1	65440000
1	66560000
1	66900000
1	67200000
1	67240000
1	67580000
1	67900000
1	67960000
1	68020000
1	68120000
1	68140000
1	68160000
1	68320000
1	68340000
1	68500000
1	68520000
1	68540000
1	69080000
1	69100000
1	69140000
1	69160000
1	69800000
1	69820000
1	69860000
1	70200000
1	70220000
1	70520000
1	70540000
1	70860000
1	71340000
1	71360000
1	71380000
1	71620000
1	71660000
1	71800000
1	71820000
1	72040000
1	72060000
1	72100000
1	72620000
1	72640000
1	73160000
1	73180000
1	73360000
1	73380000
1	73680000
1	73700000
1	73720000
1	74860000
1	75220000
1	75240000
1	75420000
1	75440000
1	75480000
1	75600000
1	75620000
1	75640000
1	76000000
1	76280000
1	76300000
1	76520000
1	76660000
1	77120000
1	77140000
1	77480000
1	77520000
1	77540000
1	77580000
1	78020000
1	78040000
1	78300000
1	78320000
1	78500000
1	78520000
1	78540000
1	78700000
1	78720000
1	78740000
1	78760000
1	78800000
1	79100000
1	79300000
1	79900000
1	79920000
1	80140000
1	80180000
1	80200000
1	80660000
1	80680000
1	80960000
1	81000000
1	81200000
1	81220000
1	81400000
1	81420000
1	81460000
1	81600000
1	81640000
1	81720000
1	81740000
1	82080000
1	82100000
1	82120000
1	82600000
1	82620000
1	82640000
1	82660000
1	83020000
1	83040000
1	83220000
1	83960000
1	84000000
1	84020000
1	84040000
1	84260000
1	84280000
1	84340000
1	84520000
1	84540000
1	84780000
1	85240000
1	85280000
1	85380000
1	85680000
1	85700000
1	85720000
1	86080000
1	86100000
1	86480000
1	86760000
1	87120000
1	87140000
1	87700000
1	87720000
1	87760000
1	87780000
1	88440000
1	88460000
1	88740000
1	88840000
1	88860000
1	89660000
1	89680000
1	90060000
1	90080000
1	90740000
1	90760000
1	90860000
1	91020000
1	91100000
1	91120000
1	91140000
1	92160000
1	92180000
1	92660000
1	92980000
1	93000000
1	93180000
1	93220000
1	93240000
1	93300000
1	93920000
1	93940000
1	93960000
1	94300000
1	94320000
1	94340000
1	94380000
1	94480000
1	94500000
1	94520000
1	95420000
1	95440000
1	95460000
1	95920000
1	96920000
1	96940000
1	96960000
1	97440000
1	97460000
1	98000000
1	98020000
1	98800000
1	99440000
1	99460000
1	100100000
1	100120000
1	100800000
1	101000000
1	101020000
1	102060000
1	102080000
1	102440000
1	103300000
1	103320000
1	103820000
1	103840000
1	103860000
1	104320000
1	104340000
1	104360000
1	104820000
1	104840000
1	104860000
1	105320000
1	105340000
1	105860000
1	105880000
1	105900000
1	106020000
1	106040000
1	106420000
1	106440000
1	106620000
1	106900000
1	106920000
1	106940000
1	107300000
1	107320000
1	107340000
1	108000000
1	108360000
1	108380000
1	108400000
1	108560000
1	108580000
1	108600000
1	108860000
1	108880000
1	108900000
1	109320000
1	109340000
1	109680000
1	109700000
1	109720000
1	109740000
1	109760000
1	110220000
1	110580000
1	111040000
1	111060000
1	111380000
1	111400000
1	111420000
1	111660000
1	111680000
1	111720000
1	112100000
1	112120000
1	112140000
1	112540000
